Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
13:52:03,2022-10-26,8537288551,2655675972,4798.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
19:01:27,2023-06-19,2832099832,5892112655,37447.703457237214,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,1,Layered_Fan_In
18:55:05,2022-12-13,4204086745,5459635745,6729.92,Euro,UK pounds,France,UK,Cross-border,1,Fan_In
14:19:52,2023-02-11,30747439,2914294752,8495.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
16:30:42,2023-08-09,9894026195,3958888033,12563.02,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Gather-Scatter
18:40:22,2023-03-04,1991927698,8987016445,2821.571912602068,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
19:25:21,2023-02-19,7320838699,1978871831,8332.96,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Deposit-Send
12:12:59,2023-06-16,2672956824,9844118084,2415.14,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:32:05,2022-10-24,2169668400,2302358042,2245.37,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:03,2023-03-01,2856135294,492547835,4043.26,Euro,UK pounds,UK,UK,Debit card,1,Gather-Scatter
18:10:32,2022-11-06,7008993462,1683628946,11189.07,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_In
18:35:51,2023-05-21,8559643347,6074205576,6690.82,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:13:36,2023-05-25,5994763094,2125348223,839.0,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
12:47:04,2023-06-07,8613346788,5755928919,4053.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:15:46,2023-04-12,6250534086,2875874575,14693.5,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
21:25:14,2023-08-17,5851158374,5046753153,11897.81,Yen,UK pounds,UK,UK,Debit card,1,Structuring
07:43:05,2022-10-21,9003897341,8156879059,3957.02,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:24:15,2023-06-21,1747507720,2322675031,3639.75,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
21:19:46,2022-12-15,5645765711,6123421761,2513.72,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,1,Structuring
02:57:49,2022-12-25,7402716298,1273032212,2977.38,Yen,UK pounds,Japan,UK,Cross-border,0,Normal_Periodical
14:15:00,2023-04-11,2799960128,1091689734,2957.68,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Deposit-Send
22:06:55,2023-03-07,3101664085,7489346226,116496.00338884162,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
09:56:09,2023-07-06,59555972,4755204813,7125.082579324325,UK pounds,UK pounds,UK,UK,ACH,1,Scatter-Gather
00:42:13,2023-02-20,3441559679,7515750718,7284.33,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
02:41:51,2023-02-12,7652309055,1385902614,7201.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
17:08:01,2022-10-22,6546759399,3160481122,1519.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
21:55:00,2023-05-13,4906258698,3546293157,2656.22,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
18:33:13,2023-07-26,2505201213,9426668198,5805.00366683374,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Layered_Fan_Out
23:09:52,2023-03-15,3180939545,5410669372,31349.21,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Deposit-Send
20:05:39,2023-07-02,8113520521,9553458659,6218.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
18:19:02,2023-01-01,6962402203,4864121913,1945.74,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
13:22:20,2023-05-13,5436489789,8384592966,10518.16,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
12:02:33,2022-10-26,8537288551,3566365216,1338.35,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
21:07:01,2023-01-14,8331012709,8035526694,35138.34,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
08:52:45,2023-03-15,1578222937,1142779963,4515.38,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Structuring
17:26:37,2023-04-21,5733991821,2846020437,2093.48,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:37:55,2023-04-08,6233217293,7618592156,2947.4,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Behavioural_Change_2
13:20:51,2023-04-16,7742283519,36067255,15507.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:53:05,2022-10-22,6743983061,3722911464,6869.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
06:41:02,2023-05-27,5469723863,6863030986,4765.28,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
14:32:23,2023-01-28,8325668773,9311692099,1067.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
00:29:42,2022-12-19,1571467205,4251616670,13733.05,UK pounds,US dollar,UK,UK,Cheque,1,Layered_Fan_In
09:19:54,2023-07-26,9712102531,4643728727,20755.52,UK pounds,Pakistani rupee,UK,UK,Credit card,0,Normal_Fan_Out
08:35:43,2023-03-23,8394329540,5334788886,3848.21,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:59:19,2023-01-01,5295497479,2578998790,3354.79,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
02:46:31,2023-07-07,5178612785,6123421761,5423.02,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
21:58:21,2022-12-09,7491698645,3738775503,12401.61,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
10:37:19,2022-11-11,3963899498,6983255824,85.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:37:52,2022-11-09,6578210421,479223056,19582.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:18:40,2023-05-23,1393990752,4157386396,30405.92,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
03:19:21,2023-08-15,6770601554,6128626942,199.99,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,Cash_Withdrawal
21:08:22,2023-04-05,7483018893,8613855806,11711.49,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Scatter-Gather
08:57:14,2023-01-20,9641155204,5525521987,5391.99,UK pounds,Yen,UK,Japan,Cross-border,1,Bipartite
14:36:24,2023-08-05,9472359295,9961513270,14854.22,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_Out
15:35:01,2023-04-17,658199328,7409764494,5728.94,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
13:32:40,2023-08-12,7350260408,4095917483,288.27,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:47:33,2023-04-17,6023906008,5877271699,8501.45,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
18:25:43,2022-11-13,9773822604,7067082284,17501.72,UK pounds,Euro,UK,UK,Debit card,1,Fan_In
08:24:49,2023-05-18,5857154176,5545052233,4994.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
13:53:16,2022-12-10,9819086477,7535898383,3548.156406715599,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
08:33:21,2023-03-03,3402600244,1723342122,4126.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
05:10:22,2023-04-29,9208726732,1813079910,9446.83,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
10:19:18,2023-06-19,8856680971,7248487713,291.34,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
23:11:57,2022-12-06,4167240366,5897660965,15810.33,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
15:43:04,2023-05-08,5840065284,2007763729,5249.92,US dollar,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
05:56:01,2022-11-07,9327083401,2531548770,6208.51,Naira,Albanian lek,Nigeria,Albania,Cross-border,1,Structuring
12:12:56,2022-12-28,2898982500,5108529656,1300.77,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
23:34:15,2023-07-08,9813440508,2026382742,9377.3,UK pounds,UK pounds,UK,UK,ACH,1,Deposit-Send
03:24:22,2022-12-28,7554923197,6352742512,7338.15,UK pounds,Moroccan dirham,UK,Italy,Cross-border,1,Behavioural_Change_1
22:12:12,2023-07-07,425487738,6560543332,4401.81,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
08:44:21,2023-07-17,5901930134,4460635863,5557.23,UK pounds,Euro,UK,Austria,Cross-border,1,Behavioural_Change_1
13:06:32,2023-07-25,8938544174,2196340617,187.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:05:01,2023-07-31,3801764994,5017029558,53565.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
15:55:09,2023-05-11,364240468,2131994171,9347.96,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
10:28:54,2023-06-22,6543072915,4364823709,3777.73,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:31:03,2023-03-25,853267187,7731207103,4580.84,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
15:10:55,2023-01-09,9604244556,1734876946,2219.46,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
06:10:14,2022-11-29,6744599788,1908978698,2277.46,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
10:52:58,2023-01-21,4848126553,4089766934,990.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
18:53:35,2023-06-08,4030818428,5276795631,5770.02,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
08:37:06,2023-04-14,9718869012,7283729445,9781.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
09:03:42,2022-12-09,6520893038,9650443831,5754.18,Euro,UK pounds,France,UK,Cross-border,1,Layered_Fan_Out
13:33:15,2023-06-16,1253336976,8371675450,265.76,UK pounds,Pakistani rupee,UK,Pakistan,Cash Withdrawal,1,Cash_Withdrawal
10:14:45,2023-08-08,7863007725,1933989778,3026.7,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
20:44:21,2023-08-10,5104637800,7782575115,126.73,UK pounds,Mexican Peso,UK,Mexico,Cash Withdrawal,1,Cash_Withdrawal
22:50:45,2023-02-19,2026382742,4350667884,148.2,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
04:36:16,2022-12-05,5199547167,6219252225,18236.02,UK pounds,UK pounds,UK,UK,Debit card,1,Gather-Scatter
12:23:57,2022-12-13,5200424058,5444826363,4489.75,UK pounds,Euro,UK,Germany,Cross-border,1,Layered_Fan_Out
14:59:30,2023-08-18,565247904,6033666831,7555.5491308404125,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
13:54:36,2023-06-24,1283744664,4143829882,11250.28,UK pounds,Mexican Peso,UK,Mexico,Cross-border,1,Scatter-Gather
14:41:22,2022-12-30,58682456,6872754167,5374.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
09:47:29,2023-06-12,9772022469,4783094991,3766.51,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
06:32:48,2023-05-08,4159678387,270405806,63.29,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:19:35,2023-05-09,887081262,1481813149,71.51,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
08:27:52,2023-02-03,1362235048,3521052755,8967.75,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:23:06,2023-02-16,2698296913,9311138020,2087.68,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
22:59:14,2023-02-23,9881110522,515261747,119.14,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:31:27,2023-05-06,3025901993,3140946181,2786.06,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
20:34:04,2023-04-10,3792752290,43995648,1630.23,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Behavioural_Change_2
08:42:47,2023-01-17,2045618518,534266261,44398.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:21:46,2023-02-18,7103954713,7856837871,5234.28,UK pounds,Dirham,UK,UK,Credit card,1,Structuring
16:15:15,2022-12-14,9033402837,386440627,2475.6,UK pounds,Euro,UK,Germany,Cross-border,1,Structuring
12:32:37,2023-05-10,5531320907,4155576697,11651.44,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
16:38:10,2023-07-29,6069556100,8572438133,6642.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
02:53:29,2023-06-12,483333234,837120628,155.1,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
18:48:15,2023-02-16,4118958070,7861022135,4964.79,US dollar,UK pounds,USA,UK,Cross-border,1,Structuring
14:10:18,2022-12-17,5793273539,9876356584,903.59,Moroccan dirham,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
19:43:13,2023-05-18,9495870758,1665774528,4855.59,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
10:24:33,2023-08-08,9538214804,9108447968,2978.84,UK pounds,Euro,UK,France,Cross-border,1,Structuring
14:10:54,2023-02-06,7135588068,3474569692,1309.27,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
07:32:55,2022-11-29,2691277955,54360555,5147.84,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
23:31:55,2022-12-02,485398087,5057760337,154.06,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:41:13,2023-07-01,8585799732,182554113,8269.55,UK pounds,Swiss franc,UK,UK,Debit card,1,Layered_Fan_In
08:23:33,2022-12-16,8789318813,6740948880,4103.29,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
12:35:56,2023-03-10,3674564542,4998213450,2332.39,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
21:05:33,2023-04-19,3992050781,2248766608,6474.74,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
23:50:17,2023-06-01,2033223786,6248605962,2340.89,Euro,UK pounds,Netherlands,UK,Cross-border,1,Fan_In
11:45:53,2022-10-07,445154846,4497771501,3957.87,UK pounds,Naira,UK,Nigeria,Cross-border,1,Structuring
16:17:45,2022-12-20,8095813696,4336451277,11583.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
23:11:41,2023-02-27,3500120954,4427232691,34221.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
19:18:28,2022-11-01,4259864916,7804406895,15875.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
18:39:28,2022-10-10,3162568567,3442842774,7311.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
09:09:02,2022-12-19,7132571633,3213443371,3813.04,UK pounds,Yen,UK,Japan,Cross-border,1,Structuring
09:16:35,2022-11-07,3329586066,7874346303,13500.27,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
18:51:51,2023-02-26,463235183,4463005708,4034.2,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:16:18,2023-01-20,5469235956,9126684178,2140.81,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:50:16,2023-06-17,9788361984,712383432,38.35,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
19:15:17,2022-11-17,8452275584,3079688218,12876.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
03:41:25,2022-12-08,4312857283,2919850238,389.11,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:22:07,2022-12-08,5198102185,4885389622,168.45,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:21:42,2023-03-23,5863082084,4749765701,4832.26,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
02:14:17,2023-06-05,7574492147,2067695523,248.38,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:11:43,2023-08-11,2672956824,9844118084,2901.87,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:12:07,2023-03-24,9003897341,8156879059,2280.01,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:40:15,2022-10-15,7096475743,436888378,15885.33,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:40:49,2023-04-19,6606748866,3770025609,2966.23,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
13:58:34,2023-08-16,5008453588,4377882567,43.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
23:34:00,2022-12-04,7471364026,8878215296,184.03,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
02:27:57,2023-07-21,8535122087,1401202903,3912.84,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
12:41:41,2023-01-10,5855502721,7278889052,3374.69,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:00:55,2023-08-21,7276926295,9813440508,21446.53,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
20:55:42,2023-06-02,4067269238,8623871346,16222.77,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_Out
04:24:35,2022-11-11,3536477740,2404080096,16381.83,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
05:01:23,2023-01-06,8400721798,7263384547,10551.83,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:18:01,2023-07-29,9825451091,6629518262,6655.823196725484,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
18:09:17,2023-02-03,9100933436,4344244332,4700.64,Naira,UK pounds,UK,UK,ACH,1,Structuring
18:24:54,2023-03-16,7618340734,3471344633,11147.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
09:15:32,2023-02-21,4968528728,5280531905,4679.43,UK pounds,UK pounds,UK,UK,Debit card,1,Scatter-Gather
11:40:23,2023-01-29,3066321263,456686099,3278.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
19:51:45,2023-04-09,6081130744,7738324641,15153.68,Pakistani rupee,Swiss franc,UK,UK,Debit card,1,Bipartite
15:57:56,2023-02-15,764803171,47426338,7767.37,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
15:27:19,2023-02-25,7726297487,5553955761,45890.34,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Plus_Mutual
21:09:32,2023-03-31,4538212534,4658507751,2770.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
11:28:38,2023-06-14,694607327,1915450576,8882.516104448605,Pakistani rupee,UK pounds,UK,UK,Cheque,1,Layered_Fan_Out
21:13:26,2023-01-05,3605660750,3849561627,8258.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
14:36:32,2023-02-10,3218458883,3836365349,4593.41,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
14:24:23,2023-02-28,8179425488,1128410016,16523.85,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
11:43:49,2023-04-07,23039938,9695217107,29850.29,UK pounds,UK pounds,UK,UK,ACH,1,Deposit-Send
12:39:02,2023-08-05,3251132997,6844529387,7730.41,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
10:46:42,2023-07-14,361478571,3769138055,2654.42,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Behavioural_Change_2
10:58:16,2023-04-17,1976420245,4420387536,7979.73,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
00:57:25,2023-01-09,7574492147,2067695523,124.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:20:57,2023-08-12,1636424035,2496810971,18325.71,UK pounds,UK pounds,UK,UK,ACH,1,Bipartite
17:12:34,2023-05-03,5222641592,7227863325,12454.076034648278,UK pounds,UK pounds,UK,UK,ACH,1,Cycle
12:25:38,2023-06-07,9137414772,2629619676,5300.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
11:00:11,2022-12-03,8456160842,4007414528,15927.38,UK pounds,UK pounds,UK,UK,ACH,1,Gather-Scatter
23:48:42,2022-11-08,6300920512,8590685502,8901.55,Indian rupee,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
19:39:17,2022-11-12,207936746,6005601754,186244.93,UK pounds,UK pounds,UK,UK,Debit card,1,Single_large
20:12:52,2023-08-09,4361117181,4007288126,4699.96,Euro,Naira,France,UK,Cross-border,1,Structuring
10:04:17,2022-10-26,3925886128,2139378413,201.91,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
07:56:10,2022-12-19,2847089265,5336032152,3804.21,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Structuring
11:01:57,2023-06-26,6933417054,1364281626,80.07,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
10:34:10,2023-08-15,6325270686,5046753153,11588.96,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
13:14:09,2022-10-18,6469356325,3001717656,8680.05,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
14:45:17,2023-03-13,1722676839,9039405180,4185.59,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:16:37,2023-06-16,6381030298,9553458659,43.29,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
15:44:01,2023-01-05,5880165158,9099304152,5518.0,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
06:30:13,2023-03-07,5280531905,8987016445,3972.211000829979,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
10:59:47,2022-10-16,1365245330,6985374793,3093.64,UK pounds,Dirham,UK,UK,ACH,1,Structuring
12:05:26,2023-06-02,7614183548,9251903688,66.43,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
09:59:29,2022-12-16,6637479118,8686682695,176.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
09:54:59,2023-05-28,928375731,3380437318,5809.31,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
21:39:45,2022-11-22,1653688545,6054455317,18118.14,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
22:04:11,2023-03-19,7775305822,73362524,7412.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
12:48:16,2023-04-20,2851253622,9206906605,1034.82,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
08:07:10,2023-07-12,5855502721,7278889052,2167.2,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:15:29,2022-12-07,5191624277,7873411359,7564.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
00:53:31,2023-02-07,8591820053,2311552997,4811.08,UK pounds,Euro,UK,Netherlands,Cross-border,1,Structuring
23:09:24,2023-05-06,6402378728,6630710922,5316.311979816128,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
03:42:15,2022-10-27,6073085666,4851883208,5273.09,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
02:44:27,2022-12-07,2247370907,2176034287,57.35,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:22:25,2023-01-15,3850631048,3957828394,39624.98021978654,UK pounds,UK pounds,UK,UK,Debit card,1,Cycle
09:35:35,2023-06-12,2672956824,9844118084,3494.15,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
20:19:11,2022-10-18,1601920823,8991316593,9615.0,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
10:51:47,2023-03-27,4780551208,7731207103,22608.76,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
22:26:52,2023-02-02,1021972,2114044612,6286.21,UK pounds,Yen,UK,Japan,Cross-border,1,Deposit-Send
19:40:06,2023-06-02,7123384680,86715269,114.33,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:38:20,2022-11-23,9950972480,6844529387,3784.5,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
08:17:19,2022-11-21,6204870445,4701865167,2882.95,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:14:36,2023-07-01,1368142187,5471569552,12837.03,UK pounds,UK pounds,UK,UK,Cheque,1,Layered_Fan_In
08:08:35,2023-02-21,2703230684,2771166120,1170.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
18:39:59,2023-03-22,6667235412,9216248789,34941.43,UK pounds,Euro,UK,Netherlands,Cross-border,1,Cycle
07:18:36,2023-07-18,9231050134,9527260668,56391.57,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
15:00:42,2023-01-10,9987010781,9983346724,97.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:35:30,2022-12-10,8892992182,5518449490,10634.83,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
11:55:54,2023-05-11,60718926,6932943229,3565.91,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
